itemName,itemNumber,itemType,itemBrand,itemCondition,itemSize,itemColor,itemRemarks,itemStatus,itemMfgDate,position,warehouseName,warehouseDescription,positionName,positionCapacity,photos,purchaseDate,purchasePrice,purchasePlatform,purchasePriceCurrency,purchasePriceExchangeRate,launchDate,soldDate,soldPrice,soldPlatform,soldPriceCurrency,soldPriceExchangeRate,itemGrossProfit,itemNetProfit,shipping,transactionStatues,isReturn,storageDuration,domesticShipping,internationalShipping,domesticTrackingNumber,internationalTrackingNumber,listingPlatforms,otherFees
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,20581,#VALUE!,0.00 ,0.00%,2024/7/11,2024/8/31,,51.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,21297,#VALUE!,0.00 ,0.00%,2024/7/11,2024/9/24,,75.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,21390,#VALUE!,0.00 ,0.00%,2024/7/11,2024/9/26,,77.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,21390,#VALUE!,0.00 ,0.00%,2024/7/11,2024/8/19,,39.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑红 1.5,,41,178,战斗成色,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/7/13,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 扣碎 1.0,,41,3000,全新,配件鞋盒丢失,,未售出,,#VALUE!,0.00 ,0.00%,2024/7/13,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb elephant,,43,667,8新,配件齐全,,售出,23250,#VALUE!,0.00 ,0.00%,2024/7/13,2024/10/4,,83.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 golf 芝加哥,,44,1323,全新,配件齐全,,售出,42779,#VALUE!,0.00 ,0.00%,2024/7/13,2024/9/6,,55.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 golf 芝加哥,,40.5,535,9新,配件鞋盒丢失,,售出,24924,#VALUE!,0.00 ,0.00%,2024/7/16,2024/10/1,,77.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 道奇,,44,415,9新,配件齐全,,售出,24924,#VALUE!,0.00 ,0.00%,2024/7/16,2024/11/3,,110.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb born&raised,,43,2831,全新,配件齐全,,售出,102300,#VALUE!,0.00 ,0.00%,2024/7/16,2024/10/22,,98.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 golf 芝加哥,,47,700,9新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/7/17,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 熊猫鸽子,,41,1400,9新,配件鞋盒丢失,,售出,32550,#VALUE!,0.00 ,0.00%,2024/7/23,2024/12/30,,160.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 小龙虾,,42,450,8新,配件鞋盒丢失,,售出,37014,#VALUE!,0.00 ,0.00%,2024/7/23,2024/8/21,,29.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb futura,,42.5,1340,95新,鞋盒丢失,,未售出,,#VALUE!,0.00 ,0.00%,2024/7/24,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,44,636,全新,配件齐全,,售出,17670,#VALUE!,0.00 ,0.00%,2024/7/24,2024/8/24,,31.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,44,636,全新,配件齐全,,售出,18786,#VALUE!,0.00 ,0.00%,2024/7/24,2024/11/5,,104.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,44,636,全新,配件齐全,,售出,19521,#VALUE!,0.00 ,0.00%,2024/7/24,2024/8/30,,37.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 16,,44.5,2550,全新,配件齐全,,未上架,,#VALUE!,0.00 ,0.00%,2024/7/28,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 苹果绿,,42.5,1006,95新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/7/29,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb born&raised,,45,3984,全新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/1,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 turbo green,,44.5,1121,全新,鞋盒丢失,,售出,43710,#VALUE!,0.00 ,0.00%,2024/8/1,2025/1/10,,162.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 16,,44.5,2600,全新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/3,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 橙盒,,41,1800,全新,配件齐全,鞋盒破损,未售出,,#VALUE!,0.00 ,0.00%,2024/8/3,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 粉盒,,41,1700,全新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/4,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 16,,42,2668,全新,配件齐全,,售出,82770,#VALUE!,0.00 ,0.00%,2024/8/5,2024/11/10,,,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb supreme by any means,,41,880,全新,配件齐全,,售出,29760,#VALUE!,0.00 ,0.00%,2024/8/6,2024/12/14,,,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 熊猫鸽子,,42,3570,全新,配件齐全,,售出,85190,#VALUE!,0.00 ,0.00%,2024/8/7,2025/1/26,,172.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 16,,41,2400,全新,,,在途,,#VALUE!,0.00 ,0.00%,2024/8/8,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 turbo green,,43,667,9新,,,售出,30690,#VALUE!,0.00 ,0.00%,2024/8/8,2024/11/3,,87.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 反转扣碎,,42,1000,9新,配件齐全,,售出,40920,#VALUE!,0.00 ,0.00%,2024/8/8,2025/1/5,,150.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,44,2590,全新,配件齐全,（在库,售出,167400,#VALUE!,0.00 ,0.00%,2024/8/8,2024/9/15,,38.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb born&raised,,45.5,4124,全新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/9,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 白外星人,,44,500,,,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/9,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 遛狗 特殊盒,,42,1900,全新,配件齐全,,售出,89280,#VALUE!,0.00 ,0.00%,2024/8/9,2024/10/2,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 熊猫鸽子,,43,1600,9新,配件齐全,,售出,41745,#VALUE!,0.00 ,0.00%,2024/8/10,2025/1/10,,153.00 ,闲鱼,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 情人节 新款,,43,4518,全新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/11,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 李维斯 蓝 ,,41,2000,全新,配件齐全,,未售出,,#VALUE!,0.00 ,0.00%,2024/8/13,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
nike acg fly2 black,,40,508,全新,配件齐全,,售出,16554,#VALUE!,#VALUE!,#VALUE!,2024/8/13,2025/2/7,,178.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nike acg fly2 black,,41,598,全新,配件齐全,,售出,18414,#VALUE!,#VALUE!,#VALUE!,2024/8/13,2024/10/12,,60.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nike acg fly2 black,,41,574,全新,配件齐全,,售出,18414,#VALUE!,#VALUE!,#VALUE!,2024/8/13,2024/10/12,,60.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nike acg fly2 black,,42,656,全新,配件齐全,,售出,19530,#VALUE!,#VALUE!,#VALUE!,2024/8/13,2024/10/12,,60.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 丑陋毛衣,,42,2000,未使用近全新,配件齐全,特殊盒,售出,66960,#VALUE!,#VALUE!,#VALUE!,2024/8/13,2024/12/3,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 13,,44,2117,,,,售出,93000,#VALUE!,#VALUE!,#VALUE!,2024/8/13,2025/2/3,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 烟雾,,41,2040,9新,配件齐全,剥皮,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/15,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 黑蜂 特殊盒,,41,1500,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/16,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R 云雨灰,,42,460,9新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/16,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 992 白银,,43,1294,全新,配件齐全,,售出,42780,#VALUE!,#VALUE!,#VALUE!,2024/8/16,2025/1/22,,159.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 猎人,,44.5,500,8新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/17,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 扣碎 1.0,,42,1618,9新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/18,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁止转卖,,42,3291,全新,配件齐全,,售出,111414,#VALUE!,#VALUE!,#VALUE!,2024/8/18,2024/11/15,,,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb vegas,,42,2518,全新,配件丢失,鞋带丢了,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/20,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 滑板女郎,,42.5,3200,9新,配件鞋盒丢失,,售出,84650,#VALUE!,#VALUE!,#VALUE!,2024/8/21,2025/2/8,,,95分,煤炉,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb elephant,,46,1000,95新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/8/22,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 熊猫鸽子,,42,3300,全新,配件齐全,,售出,101500,#VALUE!,#VALUE!,#VALUE!,2024/8/30,2024/12/8,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 小龙虾,,42,1700,未使用近全新,配件齐全,鞋子有发黄,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/4,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 钻石低帮,,45,4300,9新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/4,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 异形2,,42,918,8新,配件鞋盒丢失,,售出,34224,#VALUE!,#VALUE!,#VALUE!,2024/9/6,2024/10/14,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 芝加哥 15,,45,2514,9新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/7,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 薄荷糖,,44,1226,全新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/11,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 小龙虾,,41,500,9新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/12,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑脚趾 13,,43,1799,全新,配件齐全,,售出,73470,#VALUE!,#VALUE!,#VALUE!,2024/9/12,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb born&raised,,43,2340,95新,配件齐全,,售出,80910,#VALUE!,#VALUE!,#VALUE!,2024/9/12,2024/12/14,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb elephant,,42,1632,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/13,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑脚趾 13,,43,1600,全新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/15,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,44,1100,9新,配件丢失,,售出,51150,#VALUE!,#VALUE!,#VALUE!,2024/9/17,2024/11/17,,,闲鱼,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 反转扣碎,,42,1690,95新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/19,,,,95分,,,邮寄,是,,,,,,,,,,,,,,,,,,
aj1 golf 芝加哥,,47,1000,全新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/22,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb DJ112,,42.5,1630,全新,配件齐全,盒损,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/22,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb elephant,,42.5,768,9新,,,售出,32550,#VALUE!,#VALUE!,#VALUE!,2024/9/22,2024/10/15,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 85 neutral gray,,42.5,900,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/23,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 zion,,42,1118,9新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/23,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 芝加哥 15,,42,2300,9新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/23,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高达,,44,324,9新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/23,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002R GTX灰,,41,659,全新,配件齐全,鞋标瑕疵,售出,22134,#VALUE!,#VALUE!,#VALUE!,2024/9/23,2024/10/27,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 扣碎 1.0,,43,1400,9新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/24,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 992 kith,,44,1650,8新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/24,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,43,1117,9新,配件鞋盒丢失,,未上架,,#VALUE!,#VALUE!,#VALUE!,2024/9/25,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,43,2960,全新,配件齐全,,售出,120900,#VALUE!,#VALUE!,#VALUE!,2024/9/25,2024/11/15,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 大闪电,,44,12740,全新,配件齐全,,售出,360000,#VALUE!,#VALUE!,#VALUE!,2024/9/25,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,43,1021,9新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/26,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高达,,44,396,9新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/26,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 钻石低帮,,43,9840,未使用近全新,配件丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/26,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 992 白银,,41,1309,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/26,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb vegas,,40.5,380,8新,配件齐全,,售出,32450,#VALUE!,#VALUE!,#VALUE!,2024/9/26,2024/10/21,,,闲鱼,MERUCARI,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb black sheep,,41,1758,未使用近全新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/27,,,,闲鱼,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 情人节 新款,,44,4546,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/28,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb 2002RBV,,42,637,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/28,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
af1 tiffany ,,41,7300,95新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/29,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
af1 tiffany ,,44,6323,9新,配件齐全,,售出,163680,#VALUE!,#VALUE!,#VALUE!,2024/9/29,2025/1/20,,113.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 蜘蛛侠 1.0,,42,2550,全新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/9/30,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nb protection pack 海盐白,,43,750,9新,配件齐全,,未上架,,#VALUE!,#VALUE!,#VALUE!,2024/9/30,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 白钻石,,44,734,8新,配件鞋盒丢失,,售出,31620,#VALUE!,#VALUE!,#VALUE!,2024/9/30,2025/1/26,,118.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 食神,,44,950,9新,配件齐全,,售出,37200,#VALUE!,#VALUE!,#VALUE!,2024/9/30,2025/1/5,,97.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 sb 海军蓝 low,,43,1150,9新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/1,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 25美分,,45,429,9新,配件齐全,,售出,30504,#VALUE!,#VALUE!,#VALUE!,2024/10/1,2024/10/1,,0.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 遛狗,,41,913,全新,配件齐全,,售出,39060,#VALUE!,#VALUE!,#VALUE!,2024/10/1,2025/1/26,,117.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 golf 芝加哥,,42.5,395,战斗成色,,,售出,18414,#VALUE!,#VALUE!,#VALUE!,2024/10/2,2024/10/25,,23.00 ,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑脚趾 13,,41,600,9新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/3,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑脚趾 13,,41,600,8新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/3,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 13,,41,1024,9新,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/3,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高达,,42.5,1307,全新,配件齐全,,售出,36177,#VALUE!,#VALUE!,#VALUE!,2024/10/3,2024/12/7,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 大闪电,,43,5500,9新,配件鞋盒丢失,,售出,146140,#VALUE!,#VALUE!,#VALUE!,2024/10/3,2024/11/22,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 golf 芝加哥,,41,1538,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/8,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb supreme 黑星,,45,1600,95新,配件齐全,,售出,57660,#VALUE!,#VALUE!,#VALUE!,2024/10/9,2024/12/25,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nike acg fly2 black,,43,700,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
nike acg fly2 black,,43,700,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 白紫,,42.5,800,全新,配件齐全,,售出,26430,#VALUE!,#VALUE!,#VALUE!,2024/10/11,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb black sheep,,37.5,437,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/13,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb supreme rammellzee,,42.5,1418,9新,,,在途,,#VALUE!,#VALUE!,#VALUE!,2024/10/16,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑红脚趾,,44.5,517,,,,,,#VALUE!,#VALUE!,#VALUE!,2024/10/23,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
ja1 莫兰特 粉色,,41,1008,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/10/23,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 13,,43,720,95新,鞋盒丢失,,售出,36270,#VALUE!,#VALUE!,#VALUE!,2024/11/7,,,,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,42,500,9新,配件鞋盒丢失,大伤痕,售出,36270,#VALUE!,#VALUE!,#VALUE!,2024/11/8,2025/1/24,,77.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 白钻石,,43,2200,全新,配件齐全,盒子损坏,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/9,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 turbo green,,43,295,,,,在途,,#VALUE!,#VALUE!,#VALUE!,2024/11/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁止转卖,,40.5,700,8新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 扣碎 1.0,,42,1300,9新,配件鞋盒丢失,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/10,,,,95分,,A2411101224,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,44,440,9新,配件齐全,,售出,21390,#VALUE!,#VALUE!,#VALUE!,2024/11/10,2025/1/10,,61.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑绿脚趾,,41,550,,,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/11,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 食神,,42.5,1000,,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/11,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,42,700,9新,配件齐全,,售出,26970,#VALUE!,#VALUE!,#VALUE!,2024/11/11,2025/1/18,,68.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 16,,42,2400,,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/13,,,,95分,,A2411131222,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,42.5,560,9新,配件齐全,,售出,26970,#VALUE!,#VALUE!,#VALUE!,2024/11/13,2025/1/24,,72.00 ,95分,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,41,500,,,,,,#VALUE!,#VALUE!,#VALUE!,2024/11/14,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb crushed D.C,,44,537,9新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/16,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 高帮钻石,,45,2720,全新,配件齐全,盒子有污渍,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/19,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 大闪电,,44.5,4500,9新,配件鞋盒丢失,,售出,120900,#VALUE!,#VALUE!,#VALUE!,2024/11/22,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 白钻石,,42,2100,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/11/29,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,44.5,500,,,,,,#VALUE!,#VALUE!,#VALUE!,2024/12/5,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 复仇者,,40,320,9新,配件鞋盒丢失,,售出,25854,#VALUE!,#VALUE!,#VALUE!,2024/12/5,2025/1/7,,33.00 ,闲鱼,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 星巴克,,42,780,8新,配件鞋盒丢失,,售出,35340,#VALUE!,#VALUE!,#VALUE!,2024/12/5,2024/12/25,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 zion,,40.5,900,9新,,支付宝转账 青云,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/12/7,,,,微信,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb black sheep,,43,2330,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/12/7,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
dunk sb 白钻石,,42.5,800,9新,配件齐全,支付宝转账 青云,未售出,,#VALUE!,,,2024/12/7,,,,微信,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 黑脚趾 16,,43,800,9新,配件齐全,支付宝转账 青云,售出,32550,#VALUE!,#VALUE!,#VALUE!,2024/12/7,2025/1/7,,31.00 ,微信,SNKRDUNK,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 白紫,,42,800,全新,配件齐全,,未售出,,#VALUE!,#VALUE!,#VALUE!,2024/12/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 禁穿 16,,44,637,,,,,,#VALUE!,#VALUE!,#VALUE!,2024/12/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,43,490,,,,,,#VALUE!,#VALUE!,#VALUE!,2024/12/10,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
aj1 小闪电,,41,800,,,,,,#VALUE!,#VALUE!,#VALUE!,2024/12/13,,,,95分,,,邮寄,,,,,,,,,,,,,,,,,,,
