itemName,itemNumber,itemType,itemBrand,itemCondition,itemSize,itemColor,itemRemarks,itemStatus,itemMfgDate,position,warehouseName,warehouseDescription,positionName,positionCapacity,photos,purchaseDate,purchasePrice,purchasePlatform,purchasePriceCurrency,purchasePriceExchangeRate,launchDate,soldDate,soldPrice,soldPlatform,soldPriceCurrency,soldPriceExchangeRate,itemGrossProfit,itemNetProfit,shipping,transactionStatues,isReturn,storageDuration,domesticShipping,internationalShipping,domesticTrackingNumber,internationalTrackingNumber,listingPlatforms,otherFees
nb 2002RRBV,,鞋子,626,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb supreme by any means 黑白,,鞋子,572,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 sb 北卡蓝,,40.5,329,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 13,,鞋子,2140,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,722,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高邦钻石,,鞋子,2034,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nike air max plus hiker,,鞋子,638,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nike air max plus A Cold Wall 白,,42.5,765,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nike air max plus A Cold Wall 黑,,40.5,753,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,2450,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高邦钻石,,鞋子,788,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 小闪电,,鞋子,528,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,1010,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 大闪电,,鞋子,7400,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,42.5,1064,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 反转扣碎,,鞋子,605,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,鞋子,405,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,3450,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,鞋子,589,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,44.5,3450,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb supreme by any meas 黑白,,45.5,912,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 黑人月 高邦,,鞋子,714,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 993 灰,,44.5,1123,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 反转黑红 85,,鞋子,1310,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高邦钻石,,鞋子,2999,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 小闪电,,鞋子,268,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 芝加哥 golf,,鞋子,568,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 星巴克,,鞋子,1000,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
supreme 褶皱纸 羽绒服,,L,2088,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 吃豆人,,42.5,904,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 13,,鞋子,2300,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
supreme 褶皱纸 羽绒服,,M,2450,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 慈善,,42.5,1267,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高达,,42.5,1350,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 钻石高邦,,鞋子,2010,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
af1 龙年,,鞋子,800,,,,,,,,,,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
